id,paragraphs
1043,1 jaehaerys thirteen child simplicity direct ancestor future generation family tree exact order birth thirteen child correct order aegon daenerys aemon baelon alyssa maegelle vaegon daella saera viserra gaemon valerion gael
1044,2 jacaerys lucerys joffrey officially laenor rhaenyra never biological issue three son fact fathered harwin strong
1045,maternal
1046,quote
1047,spoken rhaenys
1048,understand order thing sure whether daughter someone else father remarry sooner late new wife produce new heir chance better one male boy come age father passed men realm expect heir order thing
1049,―rhaenys rhaenyra
1050,daemon whore queen murdered brother stole throne could burned
1051,rhaenys war like fought treachery sure war mine begin
1052,— daemon referring alicent rhaenys src
1053,spoken rhaenys
1054,rhaenys woman would inherit iron throne
1055,―rhaenyra great council
1056,rhaenyra queen create new order
1057,rhaenys wish could rhaenyra men realm already opportunity appoint ruling queen great council denied
1058,rhaenyra denied princess rhaenys queen never
1059,— rhaenyra rhaenys src
1060,crown fool great council plucked head terrible thing husband wish win back
1061,―corlys rhaenys
1062,behind scene
1063,rhaenys targaryen revealed recurring character house dragon december 8 2020 february 11 2021 hbo announced eve best signed series character breakdown read follows
1064,dragonrider wife lord corlys velaryon queen never passed heir throne great council realm favored cousin viserys simply male
1065,―hbo
1066,actually three member targaryen dynasty named rhaenys three century rule george r r martin intentionally name repeat like happened real middle age e king prince england named henry edward william first rhaenys sister wife aegon conqueror second rhaenys wife corlys velaryon lived century death second rhaenys granddaughter jaehaerys first rhaenys grandson third rhaenys rhaegar targaryen first child elia martell killed sack king landing three year old book second rhaenys usually distinguished calling rhaenys daughter aemon corlys wife rhaenys etc nickname rhaenys queen never house dragon tv series seems approached clarifying simply referring married surname rhaenys velaryon book never actually call mean inaccurate george r r martin said whether married noblewoman drop maiden name usually personal preference typically keeping original surname family prestigious husband example cersei baratheon hardly ever used cersei lannister though technically incorrect catelyn stark also called catelyn tully le interchangeably
1067,book
1068,fire blood rhaenys targaryen daughter prince aemon targaryen lady jocelyn baratheon born 74 ac seventh day seventh month great beauty baratheon black hair targaryen pale violet eye age fifty five lean lined face hair streaked white clever capable spirited proud fierce fearless fiery temperament battle wore steel copper armor flashed sun
1069,father prince dragonstone since firstborn child many considered rhaenys next line iron throne grandmother queen alysanne called queen
1070,89 ac joined grandfather king jaehaerys part royal progress flew highgarden dragon meleys meet king together flew four shield island trip informed intention marry lord corlys velaryon gave blessing married corlys following year arriving wedding meleys insistence two year later learned pregnant first child
1071,92 ac rhaenys father died king forced formally appoint new heir throne rhaenys uncle baelon chosen new heir causing rhaenys protest decision husband corlys give position lord admiral place small council rhaenys mother grandmother angered decision uncle boremund baratheon
1072,rhaenys corlys returned driftmark 92 ac gave birth daughter laena velaryon son laenor 94 ac house velaryon house baratheon claimed laenor stronger claim throne baelon remained king jaehaerys heir
1073,baelon died 101 ac king jaehaerys held great council harrenhal determine line succession rhaenys child among fourteen claim considered daughter laena rejected account sex final candidate viserys rhaenys son laenor rhaenys uncle boremund lord ellard stark outspoken support claim along house dustin house manderly corlys used wealth persuade vassal house along coast narrow sea support laenor claim well lord bar emmon celtigar final vote however baelon son viserys wide margin ballot secret rumored beat laenor factor twenty one following fool mushroom gave rhaenys moniker queen never became popular nickname among commoner
1074,appearance
1075,history lore – dance dragon illustrated
1076,– heir dragon
1077,– rogue prince
1078,– second name mentioned
1079,– light way
1080,– driftmark
1081,– lord tide
1082,– green council
1083,– black queen
1084,reference
1085,↑ http www hbo com house dragon character guide rhaenys targaryen
1086,↑ house dragon official website hbo series hbo com
1087,↑ house dragon season 1 episode 1 heir dragon
1088,↑ 4 0 4 1 house dragon season 1 episode 2 rogue prince
1089,↑ house dragon season 1 episode 5 light way
1090,note
1091,↑ high valyrian rhaenys targārien
1092,↑ high valyrian rhaenys velarion
1093,external link
1094,rhaenys targaryen daughter aemon wiki ice fire major spoiler house dragon took oath knight kingsguard oath chastity broken soiled white cloak thing fucking name thought married might able restore
1095,―criston rhaenyra targaryen
1096,ser criston cole known history kingmaker 1 knight house cole lord commander kingsguard aegon ii targaryen previously served member kingsguard viserys targaryen rhaenyra targaryen personal guard
1097,biography
1098,background
1099,criston member house cole minor house dornish march service house dondarrion father steward blackhaven criston dornish descent 2
1100,criston fought year footsoldier border conflict dorne taking part razing two watchtower along boneway knighted ser arlan dondarrion 3
1101,house dragon season 1
1102,criston competes heir tournament first joust defeat knight house tarly defeat lord boremund another baratheon criston next face prince daemon targaryen several evenly matched tilt daemon unhorsed daemon demanding contest arm foot criston ready flail prince draw sword dark sister fierce combat criston break apart daemon shield daemon swinging breastplate return prince eventually kicking criston ground daemon gloat criston rise foot knock ground force prince yield victory criston asks favor princess rhaenyra targaryen obliges throwing laurel wreath wish luck 4
1103,six month tourney ser criston named kingsguard insistence princess rhaenyra candidate real combat experience later travel dragonstone detachment men led ser otto hightower hand king force prince daemon give occupation castle daemon accidentally call ser crispin criston retort reminding daemon defeated heir tournament situation escalates side draw sword princess rhaenyra arrives manages convince daemon return dragon egg without bloodshed 3
1104,three year later king viserys organizes royal hunt kingswood honor son aegon second nameday departure king approach ser criston asking whereabouts rhaenyra criston confesses know 5
1105,later camp kingswood criston see rhaenyra storm tent ride horse swiftly mount horse chase manages catch tell father trying marry lord jason lannister criston jokingly asks want kill jason seems amuse rhaenyra tell return camp suggests take kingswood walk rhaenyra asks ever betrothed confesses station never high enough formal betrothal though could married common born girl wished rhaenyra tell lucky say life despite princess feel real power criston reminds became kingsguard highest honor member house ever known 5
1106,night rhaenyra sit fire criston request return camp father worried still unwilling rhaenyra asks think people ever truly accept ruler reply choice moment rustling nearby bush criston pull sword preparing defend princess danger tense silence boar charge bush knocking criston attacking rhaenyra criston recovers run boar sword saving princess finish beast stabbing multiple time rage 5
1107,two head back camp kill approached another animal white hart criston slowly draw sword rhaenyra softly tell obeys stag turn run return camp dead boar greeted incredulous stare everyone gathered 5
1108,time later ser criston accompanies princess rhaenyra tour find potential suitor hand audience storm end rhaenyra dismisses every suitor approach fight break willem blackwood jerrel bracken tell criston leaving order ship prepared return king landing even though tour supposed continue bitterbridge leaving hear yell turn see willem run jerrel sword criston tell rhaenyra look away 6
1109,sail back king landing rhaenyra asks criston think father angry criston sarcastically asks whether refers refusal suitor ending tour early hear dragon cry overhead criston order everyone take cover caraxes swoop brushing ship dangerously rocking criston immediately check princess call maesters rhaenyra insists fine 6
1110,night criston bid rhaenyra goodnight stand guard outside bedroom door several hour later much bewilderment rhaenyra unbeknownst slipped room secret passage joined daemon night town enters bedroom dressed commoner check make sure right rhaenyra sexually charged exploit daemon playfully grab helmet hold reach despite impatient request return eventually hold kiss move take stunning ignoring halfhearted protest rhaenyra begin slowly strip criston armor criston hesitates looking meaningfully white cloak take torn vow chastity desire reluctance disobey princess eventually give temptation start kissing back share night ecstasy 6
1111,next morning criston visibly uncomfortable previous night encounter enters rhaenyra chamber give summons queen alicent hightower 6
1112,evening criston several member kingsguard escort rhaenyra father chamber criston visibly nervous open door 6
1113,criston accompanies rhaenyra viserys new king hand lord lyonel strong driftmark propose marriage lord corlys velaryon rhaenyra son ser laenor velaryon way back criston still guilt ridden breaking kingsguard vow approach rhaenyra asks run away essos could marry marriage love duty rhaenyra often talked much hate position criston belief would benefit would get wish could escape shame breaking vow second silence however rhaenyra refuse saying want live infamy must duty matter much may hate however inform laenor come understanding perform royal duty pursue desire criston distraught angry accuses wanting make whore gave honor soiled white cloak thing name rhaenyra refusal see way restoring 7
1114,upon returning king landing criston summoned queen alicent question rumor heard rhaenyra involved breach moral unbeknownst rumor refers rhaenyra sex uncle daemon criston belief learned sexual encounter rhaenyra seeing one last chance restore honor death criston confesses sin asking merciful death alicent however merely thanks honesty dismisses 7
1115,throughout welcoming feast rhaenyra laenor marriage criston stand watching dance together visibly edge approached ser joffrey lonmouth subtly admits laenor paramour hint know criston secret joffrey tell criston swear guard two secret sake perceived threat push criston edge start pummeling joffrey shock horror everyone gathered laenor try pull criston punch proceeding beat joffrey death caving entire left side face staring victim second criston silently rise walk everyone terrified stop 7
1116,criston walk godswood removing white cloak sword honor beyond repair nothing else live prepares take life dagger however suicide attempt interrupted queen alicent call 7
1117,decade later criston firm ally queen alicent return saving lowest operating master arm rhaenyra alicent son criston intentionally allows aegon alicent eldest son roughhouse jacaerys velaryon rhaenyra eldest son harwin strong intervenes criston alludes rumor jacaerys brother lucerys joffrey harwin bastard son provokes harwin start beating fallout lead harwin leave king landing 8
1118,funeral laena velaryon criston notice lord larys strong staring alicent alicent assures simply larys pride becoming new lord harrenhal criston remains suspicious later given night watch lord commander harrold westerling 9
1119,criston among kingsguard separate rhaenyra daemon child prince aemond lost eye fight everyone summoned hall nine king berates kingsguard failing prevent fight criston try shift blame onto jace luke baela rhaena viserys silence alicent later order criston take one luke eye revenge stay put try criston follows held back daemon 9
1120,six year following event criston tutored aemond becoming skilled warrior prince best sparring match criston say winning tournament time 10
1121,death king viserys criston attends subsequent meeting small council move behind lord lyman beesbury protest accession prince aegon throne accidentally kill attempt seat puncturing skull council totem ser harrold order criston drop sword cloak criston draw sword saying suffer insult queen alicent order sheath sword saying insult done shortly afterwards harrold resigns post ordered go dragonstone murder rhaenyra family smug satisfaction criston 11
1122,later day criston secretly ordered alicent go king landing find aegon bring criston take aemond find street silk aemond know aegon frequents afterwards aemond vent king due putting effort duty criston relates saying also toil others freely given 11
1123,two happen pick trail arryk erryk cargyll secretly sent otto hightower purpose follow two grand sept find aegon asleep underneath shrine table criston stop arryk leaving aegon two fight aemond grab aegon criston defeat arryk tell aegon queen awaits 11
1124,aegon coronation criston appointed lord commander kingsguard alicent loyalty 11
1125,dragonpit criston crown aegon conqueror crown hail true heir iron throne coronation interrupted rhaenys targaryen burst floor dragon meleys alicent order criston protect queen helaena meleys roar rhaenys fly away warn rhaenyra 11
1126,legacy
1127,detail criston action dance dragon misremembered history viserys targaryen recollection green coup includes criston summoning small council hour owl inform king death arguing son come daughter also said criston slit lyman beesbury throat dagger protested munkun give criston epithet kingmaker book dance dragon true telling 1
1128,personality
1129,criston noble demeanor unrivaled warrior proud status knight kingsguard 12 prone sudden burst anger 7 11 sometimes stammer speaks 7
1130,quote
1131,spoken criston
1132,daemon ser crispin
1133,criston ser criston cole prince
1134,daemon ah yes apology recall
1135,criston perhaps prince recall knocked horse
1136,— daemon criston src
1137,criston many realm would gladly trade position princess
1138,rhaenyra none ever held position may princess dragonstone toothless
1139,criston one day long ago held enough power write name white book father named kingsguard highest honor cole ever known owe hardly call toothless princess
1140,— criston rhaenyra src
1141,princess rhaenyra brazen relentless spider sting suck prey dry spoiled cunt
1142,―criston rhaenyra
1143,every woman image mother spoken reverence
1144,―criston cole
1145,know toil others freely given
1146,―criston cole
1147,spoken criston
1148,rhaenyra know ser criston cole ser harrold
1149,harrold told ser criston common born son lord dondarrion steward fact unhorsed baratheon lad really say
1150,— rhaenyra harrold westerling discus criston heir tournament src
1151,behind scene
1152,criston cole revealed recurring character house dragon december 8 2020 april 15 2021 hbo announced fabien frankel signed series character breakdown read follows
1153,dornish descent ser criston common born son steward lord blackhaven claim land title name honor preternatural skill sword
1154,―hbo
1155,book
1156,fire blood criston cole born son steward lord dondarrion blackhaven dornish march coal black hair pale green eye combined prowess greatest living warrior westeros many lady court found charming book make mention dornish ancestry though theoretically possible dornish march border area stormlands reach dorne control region frequently changed hand century
1157,two conflicting source relationship ser criston rhaenyra though according never slept together
1158,according septon eustace viserys decided wed rhaenyra laenor velaryon criston slipped princess bedchamber confessed love begged elope across narrow sea rhaenyra refused reminding criston blood dragon meant live life wife common sellsword eustace posed question could set aside kingsguard vow would marriage vow mean
1159,according mushroom rhaenyra went ser criston way around twice attempted seduce using art learned daemon criston man honor true vow would swayed
1160,however happened whether princess spurned knight way around since relationship went downhill tournament held wedding celebration laenor rhaenyra harwin strong rode rhaenyra champion ser criston furious rhaenyra bestowed garter ser harwin instead took competitor resulting death joffrey lonmouth
1161,appearance
1162,history lore – kingsguard bronn illustrated
1163,history lore – dance dragon illustrated
1164,history lore – hand king illustrated
1165,– heir dragon
1166,– rogue prince
1167,– second name
1168,– king narrow sea
1169,– light way
1170,– princess queen
1171,– driftmark
1172,– lord tide
1173,– green council
1174,reference
1175,↑ 1 0 1 1 1 2 history lore season 5 featurette 15 dance dragon
1176,↑ house dragon official website hbo series hbo com
1177,↑ 3 0 3 1 house dragon season 1 episode 2 rogue prince
1178,↑ house dragon season 1 episode 1 heir dragon
1179,↑ 5 0 5 1 5 2 5 3 house dragon season 1 episode 3 second name
1180,↑ 6 0 6 1 6 2 6 3 6 4 house dragon season 1 episode 4 king narrow sea
1181,↑ 7 0 7 1 7 2 7 3 7 4 7 5 house dragon season 1 episode 5 light way
1182,↑ house dragon season 1 episode 6 princess queen
1183,↑ 9 0 9 1 house dragon season 1 episode 7 driftmark
1184,↑ house dragon season 1 episode 8 lord tide
1185,↑ 11 0 11 1 11 2 11 3 11 4 11 5 house dragon season 1 episode 9 green council
1186,↑ http www hbo com house dragon character guide criston cole
1187,external link
1188,criston cole wiki ice fire major spoiler house dragon
