id,paragraphs,words,word_count
152,The staff Intimacy Coordinator Miriam Lucia helped oversee filming scene said filmed closed set . About half people room woman due midwife . Fourteen different gown made Sian Brooke fake blood ruined every take start new one time . 17,"['The', 'staff', 'Intimacy', 'Coordinator', 'Miriam', 'Lucia', 'helped', 'oversee', 'filming', 'scene', 'said', 'filmed', 'closed', 'set', '.', 'About', 'half', 'people', 'room', 'woman', 'due', 'midwife', '.', 'Fourteen', 'different', 'gown', 'made', 'Sian', 'Brooke', 'fake', 'blood', 'ruined', 'every', 'take', 'start', 'new', 'one', 'time', '.', '17']",40
153,In Inside Episode Sapochnik said idea present Aemma death childbirth violence tournament intercut montage highlighting Aemma earlier remark childbed battlefield though later admitted interview PopSugar actually editor Tim Porter idea It seemed like appropriate time draw parallel visually two male female struggle . One fighting battlefield fighting survival sometimes person closest 18,"['In', 'Inside', 'Episode', 'Sapochnik', 'said', 'idea', 'present', 'Aemma', 'death', 'childbirth', 'violence', 'tournament', 'intercut', 'montage', 'highlighting', 'Aemma', 'earlier', 'remark', 'childbed', 'battlefield', 'though', 'later', 'admitted', 'interview', 'PopSugar', 'actually', 'editor', 'Tim', 'Porter', 'idea', 'It', 'seemed', 'like', 'appropriate', 'time', 'draw', 'parallel', 'visually', 'two', 'male', 'female', 'struggle', '.', 'One', 'fighting', 'battlefield', 'fighting', 'survival', 'sometimes', 'person', 'closest', '18']",52
154,The line medieval woman childbed battlefield book given Aemma said Randyll Tarly Brienne fourth novel using slightly different word The god made men fight woman bear child . A woman war birthing bed . In context however dismissive felt woman warrior battlefield enough birthing bed .,"['The', 'line', 'medieval', 'woman', 'childbed', 'battlefield', 'book', 'given', 'Aemma', 'said', 'Randyll', 'Tarly', 'Brienne', 'fourth', 'novel', 'using', 'slightly', 'different', 'word', 'The', 'god', 'made', 'men', 'fight', 'woman', 'bear', 'child', '.', 'A', 'woman', 'war', 'birthing', 'bed', '.', 'In', 'context', 'however', 'dismissive', 'felt', 'woman', 'warrior', 'battlefield', 'enough', 'birthing', 'bed', '.']",46
156,Sapochnik explained Inside Episode Viserys named Rhaenyra heir anger Daemon apparent flippancy also mix guilt Aemma death love Rhaenyra . He feel guilty Aemma felt pressured many dangerous pregnancy ultimately killed pursuit male heir could named Rhaenyra heir year ago stopped trying child . Meanwhile also see strength potential Rhaenyra indeed feel could worthy heir throne .,"['Sapochnik', 'explained', 'Inside', 'Episode', 'Viserys', 'named', 'Rhaenyra', 'heir', 'anger', 'Daemon', 'apparent', 'flippancy', 'also', 'mix', 'guilt', 'Aemma', 'death', 'love', 'Rhaenyra', '.', 'He', 'feel', 'guilty', 'Aemma', 'felt', 'pressured', 'many', 'dangerous', 'pregnancy', 'ultimately', 'killed', 'pursuit', 'male', 'heir', 'could', 'named', 'Rhaenyra', 'heir', 'year', 'ago', 'stopped', 'trying', 'child', '.', 'Meanwhile', 'also', 'see', 'strength', 'potential', 'Rhaenyra', 'indeed', 'feel', 'could', 'worthy', 'heir', 'throne', '.']",57
158,This episode prominently mention three separate Targaryens prophetic dream well known family trait book . Only one specific dream book however two appeared,"['This', 'episode', 'prominently', 'mention', 'three', 'separate', 'Targaryens', 'prophetic', 'dream', 'well', 'known', 'family', 'trait', 'book', '.', 'Only', 'one', 'specific', 'dream', 'book', 'however', 'two', 'appeared']",23
159,Viserys mention Daenys Targaryen known Daenys Dreamer prophetic dream Doom Valyria would come massive volcanic eruption destroyed homeland . Heeding dream father rest House Targaryen relocated Dragonstone time distant westernmost overseas outpost Valyria . Thus Doom came 12 year later Targaryens dragon survived .,"['Viserys', 'mention', 'Daenys', 'Targaryen', 'known', 'Daenys', 'Dreamer', 'prophetic', 'dream', 'Doom', 'Valyria', 'would', 'come', 'massive', 'volcanic', 'eruption', 'destroyed', 'homeland', '.', 'Heeding', 'dream', 'father', 'rest', 'House', 'Targaryen', 'relocated', 'Dragonstone', 'time', 'distant', 'westernmost', 'overseas', 'outpost', 'Valyria', '.', 'Thus', 'Doom', 'came', '12', 'year', 'later', 'Targaryens', 'dragon', 'survived', '.']",44
160,Viserys go discus wife Aemma prophetic dream real memory saw son born wearing iron crown Aegon Conqueror . This Viserys convinced Aemma give birth healthy boy leaf baffled die .,"['Viserys', 'go', 'discus', 'wife', 'Aemma', 'prophetic', 'dream', 'real', 'memory', 'saw', 'son', 'born', 'wearing', 'iron', 'crown', 'Aegon', 'Conqueror', '.', 'This', 'Viserys', 'convinced', 'Aemma', 'give', 'birth', 'healthy', 'boy', 'leaf', 'baffled', 'die', '.']",30
161,In major addition Viserys tell Rhaenyra real reason ancestor Aegon Conqueror invaded united Seven Kingdoms forged Iron Throne also prophetic dream . Aegon I dreamed end men would come form apocalyptic winter far north bringing dark force clearly indicating eventual return White Walkers though mentioning name . Aegon realized world men needed united one banner stand threat Targaryens conquered Westeros save . This prophecy passed secret king heir . Aegon called dream The Song Ice Fire title main novel series .,"['In', 'major', 'addition', 'Viserys', 'tell', 'Rhaenyra', 'real', 'reason', 'ancestor', 'Aegon', 'Conqueror', 'invaded', 'united', 'Seven', 'Kingdoms', 'forged', 'Iron', 'Throne', 'also', 'prophetic', 'dream', '.', 'Aegon', 'I', 'dreamed', 'end', 'men', 'would', 'come', 'form', 'apocalyptic', 'winter', 'far', 'north', 'bringing', 'dark', 'force', 'clearly', 'indicating', 'eventual', 'return', 'White', 'Walkers', 'though', 'mentioning', 'name', '.', 'Aegon', 'realized', 'world', 'men', 'needed', 'united', 'one', 'banner', 'stand', 'threat', 'Targaryens', 'conquered', 'Westeros', 'save', '.', 'This', 'prophecy', 'passed', 'secret', 'king', 'heir', '.', 'Aegon', 'called', 'dream', 'The', 'Song', 'Ice', 'Fire', 'title', 'main', 'novel', 'series', '.']",81
162,It currently unknown invention TV show truth secret plot detail George R.R . Martin intended reveal final book . There hint Martin may planning least several year chief among Martin allusion promotional video release Fire Blood 2018 .,"['It', 'currently', 'unknown', 'invention', 'TV', 'show', 'truth', 'secret', 'plot', 'detail', 'George', 'R.R', '.', 'Martin', 'intended', 'reveal', 'final', 'book', '.', 'There', 'hint', 'Martin', 'may', 'planning', 'least', 'several', 'year', 'chief', 'among', 'Martin', 'allusion', 'promotional', 'video', 'release', 'Fire', 'Blood', '2018', '.']",38
163,The time phrase song ice fire mentioned novel series conjunction Rhaegar Targaryen older brother Daenerys Jon Snow secret father . When Daenerys prophetic dream Rhaegar see telling firstborn son Prince That Was Promised rally world White Walkers song ice fire . Moreover Barristan Selmy recall Rhaegar interested scholar warrior youth one day showed training yard said read something ancient scroll indicating needed warrior . Thus somewhat implied Rhaegar rediscovered lost prophecy Aegon I motivated action leading Robert Rebellion birth Jon Snow .,"['The', 'time', 'phrase', 'song', 'ice', 'fire', 'mentioned', 'novel', 'series', 'conjunction', 'Rhaegar', 'Targaryen', 'older', 'brother', 'Daenerys', 'Jon', 'Snow', 'secret', 'father', '.', 'When', 'Daenerys', 'prophetic', 'dream', 'Rhaegar', 'see', 'telling', 'firstborn', 'son', 'Prince', 'That', 'Was', 'Promised', 'rally', 'world', 'White', 'Walkers', 'song', 'ice', 'fire', '.', 'Moreover', 'Barristan', 'Selmy', 'recall', 'Rhaegar', 'interested', 'scholar', 'warrior', 'youth', 'one', 'day', 'showed', 'training', 'yard', 'said', 'read', 'something', 'ancient', 'scroll', 'indicating', 'needed', 'warrior', '.', 'Thus', 'somewhat', 'implied', 'Rhaegar', 'rediscovered', 'lost', 'prophecy', 'Aegon', 'I', 'motivated', 'action', 'leading', 'Robert', 'Rebellion', 'birth', 'Jon', 'Snow', '.']",82
165,The exact chain prophecy passed king heir first century Targaryen rule unclear . Aegon I apparently told eldest son heir Aenys Targaryen father Jaehaerys seen old man beginning episode . Upon Aenys death however throne usurped half brother Maegor Cruel given formal heir unknown Maegor ever knew prophecy . Maegor also killed Jaehaerys older brother crown prince possible brother surviving widow told Jaehaerys . Regardless Jaehaerys either told Viserys father Baelon heir simply told Viserys right result Great Council Harrenhal named heir .,"['The', 'exact', 'chain', 'prophecy', 'passed', 'king', 'heir', 'first', 'century', 'Targaryen', 'rule', 'unclear', '.', 'Aegon', 'I', 'apparently', 'told', 'eldest', 'son', 'heir', 'Aenys', 'Targaryen', 'father', 'Jaehaerys', 'seen', 'old', 'man', 'beginning', 'episode', '.', 'Upon', 'Aenys', 'death', 'however', 'throne', 'usurped', 'half', 'brother', 'Maegor', 'Cruel', 'given', 'formal', 'heir', 'unknown', 'Maegor', 'ever', 'knew', 'prophecy', '.', 'Maegor', 'also', 'killed', 'Jaehaerys', 'older', 'brother', 'crown', 'prince', 'possible', 'brother', 'surviving', 'widow', 'told', 'Jaehaerys', '.', 'Regardless', 'Jaehaerys', 'either', 'told', 'Viserys', 'father', 'Baelon', 'heir', 'simply', 'told', 'Viserys', 'right', 'result', 'Great', 'Council', 'Harrenhal', 'named', 'heir', '.']",83
166,In interview Den Geek Miguel Sapochnik explained also great way add back magical spiritual element main A Song Ice Fire novel prequel era dragon little magic,"['In', 'interview', 'Den', 'Geek', 'Miguel', 'Sapochnik', 'explained', 'also', 'great', 'way', 'add', 'back', 'magical', 'spiritual', 'element', 'main', 'A', 'Song', 'Ice', 'Fire', 'novel', 'prequel', 'era', 'dragon', 'little', 'magic']",26
167,We wanted keep alive notion spirituality original show . There myth folklore story ice spider big hound et cetera et cetera . But thing needed find something hang hat spirituality play large part . Fate destiny big part story . 19,"['We', 'wanted', 'keep', 'alive', 'notion', 'spirituality', 'original', 'show', '.', 'There', 'myth', 'folklore', 'story', 'ice', 'spider', 'big', 'hound', 'et', 'cetera', 'et', 'cetera', '.', 'But', 'thing', 'needed', 'find', 'something', 'hang', 'hat', 'spirituality', 'play', 'large', 'part', '.', 'Fate', 'destiny', 'big', 'part', 'story', '.', '19']",41
168,At press junket Insider Popsugar Metacritic Gizmodo Ryan Condal stated information Aegon prophetic dream White Walkers return came George R.R . Martin . He told Condal early writing process meeting figuring architecture series whole i.e . around late 2018 Condal hired September 2018,"['At', 'press', 'junket', 'Insider', 'Popsugar', 'Metacritic', 'Gizmodo', 'Ryan', 'Condal', 'stated', 'information', 'Aegon', 'prophetic', 'dream', 'White', 'Walkers', 'return', 'came', 'George', 'R.R', '.', 'Martin', '.', 'He', 'told', 'Condal', 'early', 'writing', 'process', 'meeting', 'figuring', 'architecture', 'series', 'whole', 'i.e', '.', 'around', 'late', '2018', 'Condal', 'hired', 'September', '2018']",43
169,That detail George actually gave u early story break — idea Aegon Conqueror dreamer motivated Conquest Which mentioned casually conversation often huge piece information like . He saw vision White Walkers coming across wall sweeping land cold darkness . And never made history book Aegon never told anyone least people told ’ tell history history writer . So ’ George ’ head . 20 21,"['That', 'detail', 'George', 'actually', 'gave', 'u', 'early', 'story', 'break', '—', 'idea', 'Aegon', 'Conqueror', 'dreamer', 'motivated', 'Conquest', 'Which', 'mentioned', 'casually', 'conversation', 'often', 'huge', 'piece', 'information', 'like', '.', 'He', 'saw', 'vision', 'White', 'Walkers', 'coming', 'across', 'wall', 'sweeping', 'land', 'cold', 'darkness', '.', 'And', 'never', 'made', 'history', 'book', 'Aegon', 'never', 'told', 'anyone', 'least', 'people', 'told', '’', 'tell', 'history', 'history', 'writer', '.', 'So', '’', 'George', '’', 'head', '.', '20', '21']",65
171,It really changed thinking way saw Targaryen reign . The fact Aegon knowledge — perceived knowledge dream know whether going come true — pursued Conquest thinking imminent problem ... The dramatic irony know remove 300 year take quite time prophecy come true ... This idea point Aegon life got older must realized White Walkers coming dinner lifetime .,"['It', 'really', 'changed', 'thinking', 'way', 'saw', 'Targaryen', 'reign', '.', 'The', 'fact', 'Aegon', 'knowledge', '—', 'perceived', 'knowledge', 'dream', 'know', 'whether', 'going', 'come', 'true', '—', 'pursued', 'Conquest', 'thinking', 'imminent', 'problem', '...', 'The', 'dramatic', 'irony', 'know', 'remove', '300', 'year', 'take', 'quite', 'time', 'prophecy', 'come', 'true', '...', 'This', 'idea', 'point', 'Aegon', 'life', 'got', 'older', 'must', 'realized', 'White', 'Walkers', 'coming', 'dinner', 'lifetime', '.']",58
172,Then decided believed enough conquer Westeros surely would believed enough pas idea . So become legacy Targaryens pas king heir reminder Iron Throne privilege duty responsibility . You improve kingdom make stronger united use pursuit selfish game . We see hang story develops . 22,"['Then', 'decided', 'believed', 'enough', 'conquer', 'Westeros', 'surely', 'would', 'believed', 'enough', 'pas', 'idea', '.', 'So', 'become', 'legacy', 'Targaryens', 'pas', 'king', 'heir', 'reminder', 'Iron', 'Throne', 'privilege', 'duty', 'responsibility', '.', 'You', 'improve', 'kingdom', 'make', 'stronger', 'united', 'use', 'pursuit', 'selfish', 'game', '.', 'We', 'see', 'hang', 'story', 'develops', '.', '22']",45
173,Condal also explained Rhaenyra tell lord prophecy point life either thought crazy thought made excuse avoid near term political problem . 23,"['Condal', 'also', 'explained', 'Rhaenyra', 'tell', 'lord', 'prophecy', 'point', 'life', 'either', 'thought', 'crazy', 'thought', 'made', 'excuse', 'avoid', 'near', 'term', 'political', 'problem', '.', '23']",22
174,Condal iterated Martin told prophecy official post episode podcast . 24 Condal said belief prophecy relatively imminent still shaped action early Targaryen king i.e . Jaehaerys built Kingsroad royal highway network part broader goal forge strong unified realm seven independent kingdom consider first royal highway constructed King Landing Wall major city like Oldtown Lannisport . Condal chuckle however perhaps Maegor Cruel simply know prophecy usurper designated heir one ever told became infamous tyrant . Condal went point may also explain Aegon I avoided unnecessary loss life Conquest raising lord surrendered vassal i.e . Starks Lannisters Arryns instead utterly crushing sparingly Harrenhal gave Harren Black option surrender .,"['Condal', 'iterated', 'Martin', 'told', 'prophecy', 'official', 'post', 'episode', 'podcast', '.', '24', 'Condal', 'said', 'belief', 'prophecy', 'relatively', 'imminent', 'still', 'shaped', 'action', 'early', 'Targaryen', 'king', 'i.e', '.', 'Jaehaerys', 'built', 'Kingsroad', 'royal', 'highway', 'network', 'part', 'broader', 'goal', 'forge', 'strong', 'unified', 'realm', 'seven', 'independent', 'kingdom', 'consider', 'first', 'royal', 'highway', 'constructed', 'King', 'Landing', 'Wall', 'major', 'city', 'like', 'Oldtown', 'Lannisport', '.', 'Condal', 'chuckle', 'however', 'perhaps', 'Maegor', 'Cruel', 'simply', 'know', 'prophecy', 'usurper', 'designated', 'heir', 'one', 'ever', 'told', 'became', 'infamous', 'tyrant', '.', 'Condal', 'went', 'point', 'may', 'also', 'explain', 'Aegon', 'I', 'avoided', 'unnecessary', 'loss', 'life', 'Conquest', 'raising', 'lord', 'surrendered', 'vassal', 'i.e', '.', 'Starks', 'Lannisters', 'Arryns', 'instead', 'utterly', 'crushing', 'sparingly', 'Harrenhal', 'gave', 'Harren', 'Black', 'option', 'surrender', '.']",107
